1622940120000,2631.88000000,2632.19000000,2630.12000000,2630.16000000,128.68504000,1622940179999,338549.20337280,394,69.47181000,182754.67810350,0
1622940180000,2630.17000000,2633.25000000,2629.20000000,2632.36000000,349.72294000,1622940239999,920146.63282980,779,203.30805000,534966.36088490,0
1622940240000,2632.67000000,2632.67000000,2630.15000000,2630.47000000,145.43345000,1622940299999,382694.75267170,638,49.01596000,128980.77552070,0
1622940300000,2630.37000000,2634.95000000,2629.00000000,2630.69000000,816.02748000,1622940359999,2147269.75860750,1067,583.49700000,1535270.36295500,0
1622940360000,2630.62000000,2630.74000000,2626.16000000,2627.48000000,573.50536000,1622940419999,1507169.48483080,610,120.93344000,317849.40831900,0
1622940420000,2627.48000000,2630.87000000,2622.07000000,2630.79000000,908.57550000,1622940479999,2386478.79105400,1484,675.82611000,1775275.84112190,0
1622940480000,2630.92000000,2631.59000000,2625.67000000,2625.88000000,370.27026000,1622940539999,973039.21767420,695,110.75866000,291066.38037410,0
1622940540000,2625.86000000,2630.36000000,2625.06000000,2629.30000000,286.67616000,1622940599999,753237.66453830,889,143.51919000,377128.52023810,0
1622940600000,2629.30000000,2629.88000000,2626.02000000,2626.99000000,439.13084000,1622940659999,1154067.69099840,678,73.44316000,192965.13933310,0
1622940660000,2626.93000000,2628.07000000,2624.00000000,2625.89000000,202.01179000,1622940719999,530573.92311270,645,126.69869000,332802.23173270,0
1622940720000,2625.90000000,2626.56000000,2621.36000000,2623.99000000,156.26973000,1622940779999,409971.74594890,546,68.54708000,179793.87822750,0
1622940780000,2623.67000000,2626.56000000,2622.31000000,2623.66000000,330.31450000,1622940839999,866755.57006560,820,174.26360000,457209.24734960,0
1622940840000,2623.66000000,2626.56000000,2620.62000000,2623.67000000,466.55701000,1622940899999,1223866.69839080,808,205.19490000,538178.88174930,0
1622940900000,2623.67000000,2629.78000000,2623.67000000,2627.49000000,421.40932000,1622940959999,1107224.18370590,857,153.93313000,404446.87000930,0
1622940960000,2627.49000000,2629.75000000,2625.00000000,2628.01000000,417.24154000,1622941019999,1096000.48290600,671,222.60378000,584759.77592810,0
1622941020000,2628.00000000,2629.55000000,2627.08000000,2628.31000000,196.84608000,1622941079999,517341.54058810,556,48.34674000,127051.85253420,0
1622941080000,2628.26000000,2631.59000000,2627.01000000,2629.27000000,588.10202000,1622941139999,1546390.44428720,765,333.27322000,876405.18168710,0
1622941140000,2629.27000000,2630.00000000,2626.33000000,2628.44000000,263.50402000,1622941199999,692562.99469990,429,108.81302000,285978.33875770,0
1622941200000,2628.35000000,2635.00000000,2628.34000000,2634.80000000,295.34295000,1622941259999,777590.32484630,574,184.93294000,486888.37998320,0
1622941260000,2634.86000000,2643.53000000,2634.19000000,2640.97000000,1221.57371000,1622941319999,3223569.36889040,2091,576.90537000,1522347.14454800,0
1622941320000,2640.73000000,2641.07000000,2634.67000000,2635.45000000,393.67509000,1622941379999,1038215.55387360,688,134.39449000,354326.73835450,0
1622941380000,2635.59000000,2639.11000000,2635.32000000,2637.22000000,274.36816000,1622941439999,723560.65743250,505,162.88182000,429510.31363460,0
1622941440000,2636.96000000,2636.96000000,2632.57000000,2632.58000000,296.52246000,1622941499999,781321.82151710,440,67.09502000,176728.74681000,0
1622941500000,2632.57000000,2637.81000000,2632.56000000,2636.86000000,291.11449000,1622941559999,767051.20586700,442,197.96749000,521591.14530770,0
1622941560000,2636.77000000,2641.03000000,2636.77000000,2640.42000000,207.43651000,1622941619999,547411.96781740,356,98.60234000,260221.41430850,0
1622941620000,2640.20000000,2642.74000000,2639.00000000,2642.39000000,302.34158000,1622941679999,798275.29988510,468,46.82580000,123666.91587280,0
1622941680000,2642.43000000,2642.43000000,2638.28000000,2638.77000000,417.16827000,1622941739999,1101326.08304950,597,128.88504000,340115.95947790,0
1622941740000,2638.76000000,2639.12000000,2635.61000000,2637.14000000,189.42736000,1622941799999,499645.59015920,493,43.43604000,114576.69177430,0
1622941800000,2637.15000000,2643.09000000,2636.40000000,2641.11000000,422.08508000,1622941859999,1114148.79796180,530,328.48575000,866985.93968790,0
1622941860000,2641.12000000,2645.16000000,2639.55000000,2642.32000000,1237.21083000,1622941919999,3270766.57829620,986,516.39108000,1364649.90696660,0
1622941920000,2642.32000000,2643.82000000,2640.24000000,2643.56000000,319.92088000,1622941979999,845217.43997090,578,218.27788000,576679.89450910,0
1622941980000,2643.55000000,2647.14000000,2641.46000000,2643.01000000,531.64479000,1622942039999,1405870.25593050,712,273.12115000,722238.05239590,0
1622942040000,2643.01000000,2645.55000000,2641.00000000,2643.54000000,291.74003000,1622942099999,771098.45366250,446,132.86989000,351252.63702850,0
1622942100000,2643.36000000,2644.96000000,2640.17000000,2641.67000000,747.94794000,1622942159999,1976770.95147510,606,333.61660000,881726.22911440,0
1622942160000,2641.57000000,2642.33000000,2640.00000000,2640.00000000,268.18094000,1622942219999,708202.90992100,383,200.15898000,528549.54959150,0
1622942220000,2640.01000000,2656.35000000,2639.68000000,2653.14000000,2141.97616000,1622942279999,5675360.26904520,2903,1535.23608000,4066878.83721520,0
1622942280000,2653.15000000,2654.88000000,2651.92000000,2653.50000000,2111.24746000,1622942339999,5602535.69639460,1422,560.52252000,1487274.46829870,0
1622942340000,2653.50000000,2668.54000000,2653.10000000,2664.54000000,2149.04019000,1622942399999,5716484.48335250,3289,1351.10384000,3594329.56679100,0
1622942400000,2664.97000000,2668.00000000,2658.70000000,2667.14000000,1485.46826000,1622942459999,3955835.13715370,1751,684.03688000,1822125.92955490,0
1622942460000,2666.58000000,2668.14000000,2662.06000000,2664.52000000,852.32948000,1622942519999,2271450.52661520,988,256.93943000,684764.23838610,0
1622942520000,2664.50000000,2666.78000000,2662.92000000,2666.67000000,598.43148000,1622942579999,1594603.36034680,704,490.92204000,1308169.09424770,0
1622942580000,2666.45000000,2680.00000000,2665.55000000,2676.35000000,3458.06403000,1622942639999,9246984.12438760,4576,2166.46317000,5794101.22281780,0
1622942640000,2676.17000000,2677.11000000,2668.93000000,2671.46000000,986.06748000,1622942699999,2634574.32672040,1216,483.51188000,1291904.78491160,0
1622942700000,2671.46000000,2672.48000000,2663.96000000,2663.99000000,497.97748000,1622942759999,1329113.80716050,1080,131.25485000,350360.70470130,0
1622942760000,2664.37000000,2669.01000000,2663.47000000,2663.58000000,645.18358000,1622942819999,1720103.15542140,847,185.13870000,493641.73688060,0
